,name,year,week,team,position,depth
51541,E.MANNING,2012,10,NYG,QB,1
51542,E.MANNING,2012,11,NYG,QB,1
51543,E.MANNING,2012,12,NYG,QB,1
51544,D.CARR,2012,9,NYG,QB,2
51545,D.CARR,2012,10,NYG,QB,2
51546,D.CARR,2012,11,NYG,QB,2
51547,D.CARR,2012,12,NYG,QB,2
51548,A.Bradshaw,2012,9,NYG,RB,1
51549,A.Bradshaw,2012,10,NYG,RB,1
51550,A.Bradshaw,2012,11,NYG,RB,1
51551,A.Bradshaw,2012,12,NYG,RB,1
51552,A.Brown,2012,9,NYG,RB,2
51553,A.Brown,2012,10,NYG,RB,2
51554,A.Brown,2012,11,NYG,RB,2
51555,A.Brown,2012,12,NYG,RB,2
51556,D.Wilson,2012,9,NYG,RB,3
51557,D.Wilson,2012,10,NYG,RB,3
51558,D.Wilson,2012,11,NYG,RB,3
51559,D.Wilson,2012,12,NYG,RB,3
51560,V.Cruz,2012,13,NYG,LWR,1
51561,V.Cruz,2012,14,NYG,LWR,1
51562,V.Cruz,2012,15,NYG,LWR,1
51563,V.Cruz,2012,16,NYG,LWR,1
51564,V.Cruz,2012,17,NYG,LWR,1
51565,R.Randle,2012,13,NYG,LWR,2
51566,R.Randle,2012,14,NYG,LWR,2
51567,R.Randle,2012,15,NYG,LWR,2
51568,R.Randle,2012,16,NYG,LWR,2
51569,R.Randle,2012,17,NYG,LWR,2
51570,J.Jernigan,2012,13,NYG,LWR,3
51571,J.Jernigan,2012,14,NYG,LWR,3
51572,J.Jernigan,2012,15,NYG,LWR,3
51573,J.Jernigan,2012,16,NYG,LWR,3
51574,J.Jernigan,2012,17,NYG,LWR,3
51575,H.Nicks,2012,13,NYG,RWR,1
51576,H.Nicks,2012,14,NYG,RWR,1
51577,H.Nicks,2012,15,NYG,RWR,1
51578,H.Nicks,2012,16,NYG,RWR,1
51579,H.Nicks,2012,17,NYG,RWR,1
51580,D.Hixon,2012,13,NYG,RWR,2
51581,D.Hixon,2012,14,NYG,RWR,2
51582,D.Hixon,2012,15,NYG,RWR,2
51583,D.Hixon,2012,16,NYG,RWR,2
51584,D.Hixon,2012,17,NYG,RWR,2
51585,R.Barden,2012,13,NYG,RWR,3
51586,R.Barden,2012,14,NYG,RWR,3
51587,R.Barden,2012,15,NYG,RWR,3
51588,R.Barden,2012,16,NYG,RWR,3
51589,R.Barden,2012,17,NYG,RWR,3
51590,M.Bennett,2012,13,NYG,TE,1
51591,M.Bennett,2012,14,NYG,TE,1
51592,M.Bennett,2012,15,NYG,TE,1
51593,M.Bennett,2012,16,NYG,TE,1
51594,M.Bennett,2012,17,NYG,TE,1
51595,T.Beckum,2012,13,NYG,TE,2
51596,T.Beckum,2012,14,NYG,TE,2
51597,T.Beckum,2012,15,NYG,TE,2
51598,T.Beckum,2012,16,NYG,TE,2
51599,T.Beckum,2012,17,NYG,TE,2
51600,B.Pascoe,2012,13,NYG,TE,3
51601,B.Pascoe,2012,14,NYG,TE,3
51602,B.Pascoe,2012,15,NYG,TE,3
51603,B.Pascoe,2012,16,NYG,TE,3
51604,B.Pascoe,2012,17,NYG,TE,3
51605,A.Robinson,2012,13,NYG,TE,4
51606,A.Robinson,2012,14,NYG,TE,4
51607,A.Robinson,2012,15,NYG,TE,4
51608,A.Robinson,2012,16,NYG,TE,4
51609,A.Robinson,2012,17,NYG,TE,4
51610,E.MANNING,2012,13,NYG,QB,1
51611,E.MANNING,2012,14,NYG,QB,1
51612,E.MANNING,2012,15,NYG,QB,1
51613,E.MANNING,2012,16,NYG,QB,1
51614,E.MANNING,2012,17,NYG,QB,1
51615,D.CARR,2012,13,NYG,QB,2
51616,D.CARR,2012,14,NYG,QB,2
51617,D.CARR,2012,15,NYG,QB,2
51618,D.CARR,2012,16,NYG,QB,2
51619,D.CARR,2012,17,NYG,QB,2
51620,A.Bradshaw,2012,13,NYG,RB,1
51621,A.Bradshaw,2012,14,NYG,RB,1
51622,A.Bradshaw,2012,15,NYG,RB,1
51623,A.Bradshaw,2012,16,NYG,RB,1
51624,A.Bradshaw,2012,17,NYG,RB,1
51625,D.Wilson,2012,13,NYG,RB,2
51626,D.Wilson,2012,14,NYG,RB,2
51627,D.Wilson,2012,15,NYG,RB,2
51628,D.Wilson,2012,16,NYG,RB,2
51629,D.Wilson,2012,17,NYG,RB,2
51630,K.Lumpkin,2012,13,NYG,RB,3
51631,K.Lumpkin,2012,14,NYG,RB,3
51632,K.Lumpkin,2012,15,NYG,RB,3
51633,K.Lumpkin,2012,16,NYG,RB,3
51634,K.Lumpkin,2012,17,NYG,RB,3
51635,R.Torain,2012,13,NYG,RB,4
51636,R.Torain,2012,14,NYG,RB,4
51637,R.Torain,2012,15,NYG,RB,4
51638,R.Torain,2012,16,NYG,RB,4
51639,R.Torain,2012,17,NYG,RB,4
51640,H.Nicks,2013,1,NYG,LWR,1
51641,H.Nicks,2013,2,NYG,LWR,1
51642,H.Nicks,2013,3,NYG,LWR,1
51643,H.Nicks,2013,4,NYG,LWR,1
51644,R.Randle,2013,1,NYG,LWR,2
51645,R.Randle,2013,2,NYG,LWR,2
51646,R.Randle,2013,3,NYG,LWR,2
51647,R.Randle,2013,4,NYG,LWR,2
51648,V.Cruz,2013,1,NYG,RWR,1
51649,V.Cruz,2013,2,NYG,RWR,1
51650,V.Cruz,2013,3,NYG,RWR,1
51651,V.Cruz,2013,4,NYG,RWR,1
51652,L.Murphy,2013,1,NYG,RWR,2
51653,L.Murphy,2013,2,NYG,RWR,2
51654,L.Murphy,2013,3,NYG,RWR,2
51655,L.Murphy,2013,4,NYG,RWR,2
51656,J.Jernigan,2013,1,NYG,RWR,3
51657,J.Jernigan,2013,2,NYG,RWR,3
51658,J.Jernigan,2013,3,NYG,RWR,3
51659,J.Jernigan,2013,4,NYG,RWR,3
51660,B.Myers,2013,1,NYG,TE,1
51661,B.Myers,2013,2,NYG,TE,1
51662,B.Myers,2013,3,NYG,TE,1
51663,B.Myers,2013,4,NYG,TE,1
51664,B.Pascoe,2013,1,NYG,TE,2
51665,B.Pascoe,2013,2,NYG,TE,2
51666,B.Pascoe,2013,3,NYG,TE,2
51667,B.Pascoe,2013,4,NYG,TE,2
51668,A.Robinson,2013,1,NYG,TE,3
51669,A.Robinson,2013,2,NYG,TE,3
51670,A.Robinson,2013,3,NYG,TE,3
51671,A.Robinson,2013,4,NYG,TE,3
51672,L.Donnell,2013,1,NYG,TE,4
51673,L.Donnell,2013,2,NYG,TE,4
51674,L.Donnell,2013,3,NYG,TE,4
51675,L.Donnell,2013,4,NYG,TE,4
51676,E.MANNING,2013,1,NYG,QB,1
51677,E.MANNING,2013,2,NYG,QB,1
51678,E.MANNING,2013,3,NYG,QB,1
51679,E.MANNING,2013,4,NYG,QB,1
51680,R.Nassib,2013,1,NYG,QB,2
51681,R.Nassib,2013,2,NYG,QB,2
51682,R.Nassib,2013,3,NYG,QB,2
51683,R.Nassib,2013,4,NYG,QB,2
51684,C.Painter,2013,1,NYG,QB,3
51685,C.Painter,2013,2,NYG,QB,3
51686,C.Painter,2013,3,NYG,QB,3
51687,C.Painter,2013,4,NYG,QB,3
51688,D.Wilson,2013,1,NYG,RB,1
51689,D.Wilson,2013,2,NYG,RB,1
51690,D.Wilson,2013,3,NYG,RB,1
51691,D.Wilson,2013,4,NYG,RB,1
51692,D.Scott,2013,1,NYG,RB,2
51693,D.Scott,2013,2,NYG,RB,2
51694,D.Scott,2013,3,NYG,RB,2
51695,D.Scott,2013,4,NYG,RB,2
51696,M.Cox,2013,1,NYG,RB,3
51697,M.Cox,2013,2,NYG,RB,3
51698,M.Cox,2013,3,NYG,RB,3
51699,M.Cox,2013,4,NYG,RB,3
51700,H.Nicks,2013,5,NYG,LWR,1
51701,H.Nicks,2013,6,NYG,LWR,1
51702,H.Nicks,2013,7,NYG,LWR,1
51703,H.Nicks,2013,8,NYG,LWR,1
51704,R.Randle,2013,5,NYG,LWR,2
51705,R.Randle,2013,6,NYG,LWR,2
51706,R.Randle,2013,7,NYG,LWR,2
51707,R.Randle,2013,8,NYG,LWR,2
51708,V.Cruz,2013,5,NYG,RWR,1
51709,V.Cruz,2013,6,NYG,RWR,1
51710,V.Cruz,2013,7,NYG,RWR,1
51711,V.Cruz,2013,8,NYG,RWR,1
51712,L.Murphy,2013,5,NYG,RWR,2
51713,L.Murphy,2013,6,NYG,RWR,2
51714,L.Murphy,2013,7,NYG,RWR,2
51715,L.Murphy,2013,8,NYG,RWR,2
51716,J.Jernigan,2013,5,NYG,RWR,3
51717,J.Jernigan,2013,6,NYG,RWR,3
51718,J.Jernigan,2013,7,NYG,RWR,3
51719,J.Jernigan,2013,8,NYG,RWR,3
51720,B.Myers,2013,5,NYG,TE,1
51721,B.Myers,2013,6,NYG,TE,1
51722,B.Myers,2013,7,NYG,TE,1
51723,B.Myers,2013,8,NYG,TE,1
51724,B.Pascoe,2013,5,NYG,TE,2
51725,B.Pascoe,2013,6,NYG,TE,2
51726,B.Pascoe,2013,7,NYG,TE,2
51727,B.Pascoe,2013,8,NYG,TE,2
51728,L.Donnell,2013,5,NYG,TE,3
51729,L.Donnell,2013,6,NYG,TE,3
51730,L.Donnell,2013,7,NYG,TE,3
51731,L.Donnell,2013,8,NYG,TE,3
51732,A.Robinson,2013,5,NYG,TE,4
51733,A.Robinson,2013,6,NYG,TE,4
51734,A.Robinson,2013,7,NYG,TE,4
51735,A.Robinson,2013,8,NYG,TE,4
51736,E.MANNING,2013,5,NYG,QB,1
51737,E.MANNING,2013,6,NYG,QB,1
51738,E.MANNING,2013,7,NYG,QB,1
51739,E.MANNING,2013,8,NYG,QB,1
51740,C.Painter,2013,5,NYG,QB,2
51741,C.Painter,2013,6,NYG,QB,2
51742,C.Painter,2013,7,NYG,QB,2
51743,C.Painter,2013,8,NYG,QB,2
51744,R.Nassib,2013,5,NYG,QB,3
51745,R.Nassib,2013,6,NYG,QB,3
51746,R.Nassib,2013,7,NYG,QB,3
51747,R.Nassib,2013,8,NYG,QB,3
51748,D.Wilson,2013,5,NYG,RB,1
51749,D.Wilson,2013,6,NYG,RB,1
51750,D.Wilson,2013,7,NYG,RB,1
51751,D.Wilson,2013,8,NYG,RB,1
51752,D.Scott,2013,5,NYG,RB,2
51753,D.Scott,2013,6,NYG,RB,2
51754,D.Scott,2013,7,NYG,RB,2
51755,D.Scott,2013,8,NYG,RB,2
51756,M.Cox,2013,5,NYG,RB,3
51757,M.Cox,2013,6,NYG,RB,3
51758,M.Cox,2013,7,NYG,RB,3
51759,M.Cox,2013,8,NYG,RB,3
51760,B.JACOBS,2013,5,NYG,RB,4
51761,B.JACOBS,2013,6,NYG,RB,4
51762,B.JACOBS,2013,7,NYG,RB,4
51763,B.JACOBS,2013,8,NYG,RB,4
51764,H.Nicks,2013,9,NYG,LWR,1
51765,H.Nicks,2013,10,NYG,LWR,1
51766,H.Nicks,2013,11,NYG,LWR,1
51767,H.Nicks,2013,12,NYG,LWR,1
51768,R.Randle,2013,9,NYG,LWR,2
51769,R.Randle,2013,10,NYG,LWR,2
51770,R.Randle,2013,11,NYG,LWR,2
51771,R.Randle,2013,12,NYG,LWR,2
51772,V.Cruz,2013,9,NYG,RWR,1
51773,V.Cruz,2013,10,NYG,RWR,1
51774,V.Cruz,2013,11,NYG,RWR,1
51775,V.Cruz,2013,12,NYG,RWR,1
51776,L.Murphy,2013,9,NYG,RWR,2
51777,L.Murphy,2013,10,NYG,RWR,2
51778,L.Murphy,2013,11,NYG,RWR,2
51779,L.Murphy,2013,12,NYG,RWR,2
51780,J.Jernigan,2013,9,NYG,RWR,3
51781,J.Jernigan,2013,10,NYG,RWR,3
51782,J.Jernigan,2013,11,NYG,RWR,3
51783,J.Jernigan,2013,12,NYG,RWR,3
51784,B.Myers,2013,9,NYG,TE,1
51785,B.Myers,2013,10,NYG,TE,1
51786,B.Myers,2013,11,NYG,TE,1
51787,B.Myers,2013,12,NYG,TE,1
51788,B.Pascoe,2013,9,NYG,TE,2
51789,B.Pascoe,2013,10,NYG,TE,2
51790,B.Pascoe,2013,11,NYG,TE,2
51791,B.Pascoe,2013,12,NYG,TE,2
51792,L.Donnell,2013,9,NYG,TE,3
51793,L.Donnell,2013,10,NYG,TE,3
51794,L.Donnell,2013,11,NYG,TE,3
51795,L.Donnell,2013,12,NYG,TE,3
51796,A.Robinson,2013,9,NYG,TE,4
51797,A.Robinson,2013,10,NYG,TE,4
51798,A.Robinson,2013,11,NYG,TE,4
51799,A.Robinson,2013,12,NYG,TE,4
51800,E.MANNING,2013,9,NYG,QB,1
51801,E.MANNING,2013,10,NYG,QB,1
51802,E.MANNING,2013,11,NYG,QB,1
51803,E.MANNING,2013,12,NYG,QB,1
51804,C.Painter,2013,9,NYG,QB,2
51805,C.Painter,2013,10,NYG,QB,2
51806,C.Painter,2013,11,NYG,QB,2
51807,C.Painter,2013,12,NYG,QB,2
51808,R.Nassib,2013,9,NYG,QB,3
51809,R.Nassib,2013,10,NYG,QB,3
51810,R.Nassib,2013,11,NYG,QB,3
51811,R.Nassib,2013,12,NYG,QB,3
51812,D.Wilson,2013,9,NYG,RB,1
51813,D.Wilson,2013,10,NYG,RB,1
51814,D.Wilson,2013,11,NYG,RB,1
51815,D.Wilson,2013,12,NYG,RB,1
51816,B.JACOBS,2013,9,NYG,RB,2
51817,B.JACOBS,2013,10,NYG,RB,2
51818,B.JACOBS,2013,11,NYG,RB,2
51819,B.JACOBS,2013,12,NYG,RB,2
51820,M.Cox,2013,9,NYG,RB,3
51821,M.Cox,2013,10,NYG,RB,3
51822,M.Cox,2013,11,NYG,RB,3
51823,M.Cox,2013,12,NYG,RB,3
51824,P.Hillis,2013,9,NYG,RB,4
51825,P.Hillis,2013,10,NYG,RB,4
51826,P.Hillis,2013,11,NYG,RB,4
51827,P.Hillis,2013,12,NYG,RB,4
51828,H.Nicks,2013,13,NYG,LWR,1
51829,H.Nicks,2013,14,NYG,LWR,1
51830,H.Nicks,2013,15,NYG,LWR,1
51831,H.Nicks,2013,16,NYG,LWR,1
51832,H.Nicks,2013,17,NYG,LWR,1
51833,R.Randle,2013,13,NYG,LWR,2
51834,R.Randle,2013,14,NYG,LWR,2
51835,R.Randle,2013,15,NYG,LWR,2
51836,R.Randle,2013,16,NYG,LWR,2
51837,R.Randle,2013,17,NYG,LWR,2
51838,V.Cruz,2013,13,NYG,RWR,1
51839,V.Cruz,2013,14,NYG,RWR,1
51840,V.Cruz,2013,15,NYG,RWR,1
51841,V.Cruz,2013,16,NYG,RWR,1
51842,V.Cruz,2013,17,NYG,RWR,1
51843,L.Murphy,2013,13,NYG,RWR,2
51844,L.Murphy,2013,14,NYG,RWR,2
51845,L.Murphy,2013,15,NYG,RWR,2
51846,L.Murphy,2013,16,NYG,RWR,2
51847,L.Murphy,2013,17,NYG,RWR,2
51848,J.Jernigan,2013,13,NYG,RWR,3
51849,J.Jernigan,2013,14,NYG,RWR,3
51850,J.Jernigan,2013,15,NYG,RWR,3
51851,J.Jernigan,2013,16,NYG,RWR,3
51852,J.Jernigan,2013,17,NYG,RWR,3
51853,B.Myers,2013,13,NYG,TE,1
51854,B.Myers,2013,14,NYG,TE,1
51855,B.Myers,2013,15,NYG,TE,1
51856,B.Myers,2013,16,NYG,TE,1
51857,B.Myers,2013,17,NYG,TE,1
51858,B.Pascoe,2013,13,NYG,TE,2
51859,B.Pascoe,2013,14,NYG,TE,2
51860,B.Pascoe,2013,15,NYG,TE,2
51861,B.Pascoe,2013,16,NYG,TE,2
51862,B.Pascoe,2013,17,NYG,TE,2
51863,L.Donnell,2013,13,NYG,TE,3
51864,L.Donnell,2013,14,NYG,TE,3
51865,L.Donnell,2013,15,NYG,TE,3
51866,L.Donnell,2013,16,NYG,TE,3
51867,L.Donnell,2013,17,NYG,TE,3
51868,A.Robinson,2013,13,NYG,TE,4
51869,A.Robinson,2013,14,NYG,TE,4
51870,A.Robinson,2013,15,NYG,TE,4
51871,A.Robinson,2013,16,NYG,TE,4
51872,A.Robinson,2013,17,NYG,TE,4
51873,E.MANNING,2013,13,NYG,QB,1
51874,E.MANNING,2013,14,NYG,QB,1
51875,E.MANNING,2013,15,NYG,QB,1
51876,E.MANNING,2013,16,NYG,QB,1
51877,E.MANNING,2013,17,NYG,QB,1
51878,C.Painter,2013,13,NYG,QB,2
51879,C.Painter,2013,14,NYG,QB,2
51880,C.Painter,2013,15,NYG,QB,2
51881,C.Painter,2013,16,NYG,QB,2
51882,C.Painter,2013,17,NYG,QB,2
51883,R.Nassib,2013,13,NYG,QB,3
51884,R.Nassib,2013,14,NYG,QB,3
51885,R.Nassib,2013,15,NYG,QB,3
51886,R.Nassib,2013,16,NYG,QB,3
51887,R.Nassib,2013,17,NYG,QB,3
51888,A.Brown,2013,13,NYG,RB,1
51889,A.Brown,2013,14,NYG,RB,1
51890,A.Brown,2013,15,NYG,RB,1
51891,A.Brown,2013,16,NYG,RB,1
51892,A.Brown,2013,17,NYG,RB,1
51893,B.JACOBS,2013,13,NYG,RB,2
51894,B.JACOBS,2013,14,NYG,RB,2
51895,B.JACOBS,2013,15,NYG,RB,2
51896,B.JACOBS,2013,16,NYG,RB,2
51897,B.JACOBS,2013,17,NYG,RB,2
51898,P.Hillis,2013,13,NYG,RB,3
51899,P.Hillis,2013,14,NYG,RB,3
51900,P.Hillis,2013,15,NYG,RB,3
51901,P.Hillis,2013,16,NYG,RB,3
51902,P.Hillis,2013,17,NYG,RB,3
51903,M.Cox,2013,13,NYG,RB,4
51904,M.Cox,2013,14,NYG,RB,4
51905,M.Cox,2013,15,NYG,RB,4
51906,M.Cox,2013,16,NYG,RB,4
51907,M.Cox,2013,17,NYG,RB,4
51908,R.Randle,2014,1,NYG,LWR,1
51909,R.Randle,2014,2,NYG,LWR,1
51910,R.Randle,2014,3,NYG,LWR,1
51911,R.Randle,2014,4,NYG,LWR,1
51912,J.Beckham Jr.,2014,1,NYG,LWR,2
51913,J.Beckham Jr.,2014,2,NYG,LWR,2
51914,J.Beckham Jr.,2014,3,NYG,LWR,2
51915,J.Beckham Jr.,2014,4,NYG,LWR,2
51916,V.Cruz,2014,1,NYG,RWR,1
51917,V.Cruz,2014,2,NYG,RWR,1
51918,V.Cruz,2014,3,NYG,RWR,1
51919,V.Cruz,2014,4,NYG,RWR,1
51920,J.Jernigan,2014,1,NYG,RWR,2
51921,J.Jernigan,2014,2,NYG,RWR,2
51922,J.Jernigan,2014,3,NYG,RWR,2
51923,J.Jernigan,2014,4,NYG,RWR,2
51924,P.Parker,2014,1,NYG,RWR,3
51925,P.Parker,2014,2,NYG,RWR,3
51926,P.Parker,2014,3,NYG,RWR,3
51927,P.Parker,2014,4,NYG,RWR,3
51928,C.Washington,2014,1,NYG,RWR,4
51929,C.Washington,2014,2,NYG,RWR,4
51930,C.Washington,2014,3,NYG,RWR,4
51931,C.Washington,2014,4,NYG,RWR,4
51932,L.Donnell,2014,1,NYG,TE,1
51933,L.Donnell,2014,2,NYG,TE,1
51934,L.Donnell,2014,3,NYG,TE,1
51935,L.Donnell,2014,4,NYG,TE,1
51936,D.FELLS,2014,1,NYG,TE,2
51937,D.FELLS,2014,2,NYG,TE,2
51938,D.FELLS,2014,3,NYG,TE,2
51939,D.FELLS,2014,4,NYG,TE,2
51940,A.Robinson,2014,1,NYG,TE,3
51941,A.Robinson,2014,2,NYG,TE,3
51942,A.Robinson,2014,3,NYG,TE,3
51943,A.Robinson,2014,4,NYG,TE,3
51944,E.MANNING,2014,1,NYG,QB,1
51945,E.MANNING,2014,2,NYG,QB,1
51946,E.MANNING,2014,3,NYG,QB,1
51947,E.MANNING,2014,4,NYG,QB,1
51948,R.Nassib,2014,1,NYG,QB,2
51949,R.Nassib,2014,2,NYG,QB,2
51950,R.Nassib,2014,3,NYG,QB,2
51951,R.Nassib,2014,4,NYG,QB,2
51952,R.Jennings,2014,1,NYG,RB,1
51953,R.Jennings,2014,2,NYG,RB,1
51954,R.Jennings,2014,3,NYG,RB,1
51955,R.Jennings,2014,4,NYG,RB,1
51956,P.Hillis,2014,1,NYG,RB,2
51957,P.Hillis,2014,2,NYG,RB,2
51958,P.Hillis,2014,3,NYG,RB,2
51959,P.Hillis,2014,4,NYG,RB,2
51960,A.Williams,2014,1,NYG,RB,3
51961,A.Williams,2014,2,NYG,RB,3
51962,A.Williams,2014,3,NYG,RB,3
51963,A.Williams,2014,4,NYG,RB,3
51964,R.Randle,2014,5,NYG,LWR,1
51965,R.Randle,2014,6,NYG,LWR,1
51966,R.Randle,2014,7,NYG,LWR,1
51967,R.Randle,2014,8,NYG,LWR,1
51968,J.Talley,2014,5,NYG,LWR,2
51969,J.Talley,2014,6,NYG,LWR,2
51970,J.Talley,2014,7,NYG,LWR,2
51971,J.Talley,2014,8,NYG,LWR,2
51972,J.Beckham Jr.,2014,5,NYG,LWR,3
51973,J.Beckham Jr.,2014,6,NYG,LWR,3
51974,J.Beckham Jr.,2014,7,NYG,LWR,3
51975,J.Beckham Jr.,2014,8,NYG,LWR,3
51976,V.Cruz,2014,5,NYG,RWR,1
51977,V.Cruz,2014,6,NYG,RWR,1
51978,V.Cruz,2014,7,NYG,RWR,1
51979,V.Cruz,2014,8,NYG,RWR,1
51980,P.Parker,2014,5,NYG,RWR,2
51981,P.Parker,2014,6,NYG,RWR,2
51982,P.Parker,2014,7,NYG,RWR,2
51983,P.Parker,2014,8,NYG,RWR,2
51984,C.Washington,2014,5,NYG,RWR,3
51985,C.Washington,2014,6,NYG,RWR,3
51986,C.Washington,2014,7,NYG,RWR,3
51987,C.Washington,2014,8,NYG,RWR,3
51988,L.Donnell,2014,5,NYG,TE,1
51989,L.Donnell,2014,6,NYG,TE,1
51990,L.Donnell,2014,7,NYG,TE,1
51991,L.Donnell,2014,8,NYG,TE,1
51992,D.FELLS,2014,5,NYG,TE,2
51993,D.FELLS,2014,6,NYG,TE,2
51994,D.FELLS,2014,7,NYG,TE,2
51995,D.FELLS,2014,8,NYG,TE,2
51996,A.Robinson,2014,5,NYG,TE,3
51997,A.Robinson,2014,6,NYG,TE,3
51998,A.Robinson,2014,7,NYG,TE,3
51999,A.Robinson,2014,8,NYG,TE,3
52000,E.MANNING,2014,5,NYG,QB,1
52001,E.MANNING,2014,6,NYG,QB,1
52002,E.MANNING,2014,7,NYG,QB,1
52003,E.MANNING,2014,8,NYG,QB,1
52004,R.Nassib,2014,5,NYG,QB,2
52005,R.Nassib,2014,6,NYG,QB,2
52006,R.Nassib,2014,7,NYG,QB,2
52007,R.Nassib,2014,8,NYG,QB,2
52008,R.Jennings,2014,5,NYG,RB,1
52009,R.Jennings,2014,6,NYG,RB,1
52010,R.Jennings,2014,7,NYG,RB,1
52011,R.Jennings,2014,8,NYG,RB,1
52012,A.Williams,2014,5,NYG,RB,2
52013,A.Williams,2014,6,NYG,RB,2
52014,A.Williams,2014,7,NYG,RB,2
52015,A.Williams,2014,8,NYG,RB,2
52016,P.Hillis,2014,5,NYG,RB,3
52017,P.Hillis,2014,6,NYG,RB,3
52018,P.Hillis,2014,7,NYG,RB,3
52019,P.Hillis,2014,8,NYG,RB,3
52020,R.Randle,2014,9,NYG,LWR,1
52021,R.Randle,2014,10,NYG,LWR,1
52022,R.Randle,2014,11,NYG,LWR,1
52023,R.Randle,2014,12,NYG,LWR,1
52024,C.Washington,2014,9,NYG,LWR,2
52025,C.Washington,2014,10,NYG,LWR,2
52026,C.Washington,2014,11,NYG,LWR,2
52027,C.Washington,2014,12,NYG,LWR,2
52028,J.Beckham Jr.,2014,9,NYG,RWR,1
52029,J.Beckham Jr.,2014,10,NYG,RWR,1
52030,J.Beckham Jr.,2014,11,NYG,RWR,1
52031,J.Beckham Jr.,2014,12,NYG,RWR,1
52032,P.Parker,2014,9,NYG,RWR,2
52033,P.Parker,2014,10,NYG,RWR,2
52034,P.Parker,2014,11,NYG,RWR,2
52035,P.Parker,2014,12,NYG,RWR,2
52036,K.Ogletree,2014,9,NYG,RWR,3
52037,K.Ogletree,2014,10,NYG,RWR,3
52038,K.Ogletree,2014,11,NYG,RWR,3
52039,K.Ogletree,2014,12,NYG,RWR,3
52040,L.Donnell,2014,9,NYG,TE,1
52041,L.Donnell,2014,10,NYG,TE,1
52042,L.Donnell,2014,11,NYG,TE,1
52043,L.Donnell,2014,12,NYG,TE,1
52044,D.FELLS,2014,9,NYG,TE,2
52045,D.FELLS,2014,10,NYG,TE,2
52046,D.FELLS,2014,11,NYG,TE,2
52047,D.FELLS,2014,12,NYG,TE,2
52048,A.Robinson,2014,9,NYG,TE,3
52049,A.Robinson,2014,10,NYG,TE,3
52050,A.Robinson,2014,11,NYG,TE,3
52051,A.Robinson,2014,12,NYG,TE,3
52052,E.MANNING,2014,9,NYG,QB,1
52053,E.MANNING,2014,10,NYG,QB,1
52054,E.MANNING,2014,11,NYG,QB,1
52055,E.MANNING,2014,12,NYG,QB,1
52056,R.Nassib,2014,9,NYG,QB,2
52057,R.Nassib,2014,10,NYG,QB,2
52058,R.Nassib,2014,11,NYG,QB,2
52059,R.Nassib,2014,12,NYG,QB,2
52060,A.Williams,2014,9,NYG,RB,1
52061,A.Williams,2014,10,NYG,RB,1
52062,A.Williams,2014,11,NYG,RB,1
52063,A.Williams,2014,12,NYG,RB,1
52064,P.Hillis,2014,9,NYG,RB,2
52065,P.Hillis,2014,10,NYG,RB,2
52066,P.Hillis,2014,11,NYG,RB,2
52067,P.Hillis,2014,12,NYG,RB,2
52068,M.Cox,2014,9,NYG,RB,3
52069,M.Cox,2014,10,NYG,RB,3
52070,M.Cox,2014,11,NYG,RB,3
52071,M.Cox,2014,12,NYG,RB,3
52072,R.Jennings,2014,9,NYG,RB,4
52073,R.Jennings,2014,10,NYG,RB,4
52074,R.Jennings,2014,11,NYG,RB,4
52075,R.Jennings,2014,12,NYG,RB,4
52076,R.Randle,2014,13,NYG,LWR,1
52077,R.Randle,2014,14,NYG,LWR,1
52078,R.Randle,2014,15,NYG,LWR,1
52079,R.Randle,2014,16,NYG,LWR,1
52080,R.Randle,2014,17,NYG,LWR,1
52081,C.Washington,2014,13,NYG,LWR,2
52082,C.Washington,2014,14,NYG,LWR,2
52083,C.Washington,2014,15,NYG,LWR,2
52084,C.Washington,2014,16,NYG,LWR,2
52085,C.Washington,2014,17,NYG,LWR,2
52086,J.Beckham Jr.,2014,13,NYG,RWR,1
52087,J.Beckham Jr.,2014,14,NYG,RWR,1
52088,J.Beckham Jr.,2014,15,NYG,RWR,1
52089,J.Beckham Jr.,2014,16,NYG,RWR,1
52090,J.Beckham Jr.,2014,17,NYG,RWR,1
52091,P.Parker,2014,13,NYG,RWR,2
52092,P.Parker,2014,14,NYG,RWR,2
52093,P.Parker,2014,15,NYG,RWR,2
52094,P.Parker,2014,16,NYG,RWR,2
52095,P.Parker,2014,17,NYG,RWR,2
52096,K.Ogletree,2014,13,NYG,RWR,3
52097,K.Ogletree,2014,14,NYG,RWR,3
52098,K.Ogletree,2014,15,NYG,RWR,3
52099,K.Ogletree,2014,16,NYG,RWR,3
52100,K.Ogletree,2014,17,NYG,RWR,3
52101,L.Donnell,2014,13,NYG,TE,1
52102,L.Donnell,2014,14,NYG,TE,1
52103,L.Donnell,2014,15,NYG,TE,1
52104,L.Donnell,2014,16,NYG,TE,1
52105,L.Donnell,2014,17,NYG,TE,1
52106,D.FELLS,2014,13,NYG,TE,2
52107,D.FELLS,2014,14,NYG,TE,2
52108,D.FELLS,2014,15,NYG,TE,2
52109,D.FELLS,2014,16,NYG,TE,2
52110,D.FELLS,2014,17,NYG,TE,2
52111,A.Robinson,2014,13,NYG,TE,3
52112,A.Robinson,2014,14,NYG,TE,3
52113,A.Robinson,2014,15,NYG,TE,3
52114,A.Robinson,2014,16,NYG,TE,3
